case_id,source_grounding_status,mandatory_factual_sufficiency_status,fact_unit_coverage_status,translation_equivalence_status,language_sanity_status,language_sanity_detail,placeholder_equivalence_status,placeholder_detail,duplicate_sentence_status,duplicate_sentence_detail,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,leakage_detail,numerical_unit_status,number_detail,deterministic_issues,deterministic_review_issues,deterministic_pass,semantic_qc_status,semantic_issues,manual_review_required,final_pass,numerical_unit_deterministic_status,numerical_unit_resolution
US_1042602a184dd1c50b,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":681,""reason"":null,""status"":""pass""},""ko"":{""hangul"":233,""latin"":130,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""ko"":[""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""12"":3,""1996"":2,""2"":1,""20"":1,""25"":1,""3"":2,""5"":1,""6"":2},""target"":{""1"":1,""12"":3,""14"":1,""1996"":2,""20"":1,""25"":1,""3"":1,""5"":1,""6"":2}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_143504a555ba2b1572,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2503,""reason"":null,""status"":""pass""},""ko"":{""hangul"":910,""latin"":288,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_JURISDICTION]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]""],""ko"":[""[LOCATION_JURISDICTION]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":5,""11"":3,""1995"":3,""1996"":2,""1998"":1,""2"":6,""25"":2,""3"":4,""30"":2,""45"":1,""5"":3,""8"":1,""9"":1},""target"":{""1"":3,""11"":3,""1995"":3,""1996"":2,""1998"":1,""2"":4,""25"":2,""3"":3,""30"":2,""45"":1,""5"":2,""8"":1,""9"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_157a99d9bc34ad07c0,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1242,""reason"":null,""status"":""pass""},""ko"":{""hangul"":435,""latin"":173,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_A]"",""[LOCATION_B]"",""[LOCATION_C]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_C]""],""ko"":[""[LOCATION_A]"",""[LOCATION_B]"",""[LOCATION_C]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""18"":1,""1992"":1,""1993"":1,""28"":1,""4"":1,""5"":2,""88.5"":1},""target"":{""18"":1,""1992"":1,""1993"":1,""28"":1,""5"":2,""88.5"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_15e86d45f19b975195,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2388,""reason"":null,""status"":""pass""},""ko"":{""hangul"":759,""latin"":633,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[INSTITUTION_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_F]""],""ko"":[""[INSTITUTION_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_F]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""12"":1,""2010"":2,""2012"":1,""3"":1,""4"":1,""8"":1},""target"":{""12"":1,""2010"":2,""2012"":1,""3"":1,""8"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_193c9ad26072b674b4,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2445,""reason"":null,""status"":""pass""},""ko"":{""hangul"":902,""latin"":381,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PRODUCT_A]"",""[PRODUCT_B]"",""[PRODUCT_C]""],""ko"":[""[COMPANY_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PRODUCT_A]"",""[PRODUCT_B]"",""[PRODUCT_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""1981"":2,""1991"":1,""1993"":1,""2"":1,""29"":1,""3"":1,""5"":2},""target"":{""1981"":2,""1991"":1,""1993"":1,""2"":1,""29"":1,""5"":2}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_193fdb5b19590cbcab,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2206,""reason"":null,""status"":""pass""},""ko"":{""hangul"":858,""latin"":348,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[LOCATION_JURISDICTION]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PERSON_I]"",""[PERSON_J]"",""[PERSON_K]""],""ko"":[""[COMPANY_A]"",""[LOCATION_JURISDICTION]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PERSON_I]"",""[PERSON_J]"",""[PERSON_K]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""12"":1,""1996"":6,""1997"":2,""21"":1,""26"":1,""29"":1,""3"":2,""4"":3,""7"":3,""8"":2,""9"":1},""target"":{""1"":1,""12"":1,""1996"":6,""1997"":2,""21"":1,""26"":1,""29"":1,""3"":2,""4"":3,""7"":3,""8"":2,""9"":1}}",[],[],True,pass,[],False,True,pass,deterministic
US_1aba36d98e0653f066,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1226,""reason"":null,""status"":""pass""},""ko"":{""hangul"":495,""latin"":192,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_B]""],""ko"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":3,""10"":1,""1995"":1,""1996"":1,""1997"":1,""1998"":2,""2"":1,""25"":1,""28"":1,""8"":2},""target"":{""10"":1,""1995"":1,""1996"":1,""1997"":1,""1998"":2,""2"":1,""25"":1,""28"":1,""8"":2}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_1cfe591dc59be857da,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":907,""reason"":null,""status"":""pass""},""ko"":{""hangul"":365,""latin"":184,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""ko"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""2014"":1,""3"":1},""target"":{""2014"":1,""3"":1}}",[],[],True,pass,[],False,True,pass,deterministic
US_231c5e7fb867d9b8c2,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2023,""reason"":null,""status"":""pass""},""ko"":{""hangul"":738,""latin"":183,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[PERSON_A]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""10.16"":1,""93"":1},""target"":{""10.16"":1,""93"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_286292f7d56c91120b,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1309,""reason"":null,""status"":""pass""},""ko"":{""hangul"":506,""latin"":250,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_A]"",""[LOCATION_B]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""ko"":[""[LOCATION_A]"",""[LOCATION_B]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""119.09"":1,""2"":2,""3"":1,""72.42"":1,""93.34"":1},""target"":{""119.09"":1,""3"":1,""72.42"":1,""93.34"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_2ce3ed6c0e8a324589,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1748,""reason"":null,""status"":""pass""},""ko"":{""hangul"":615,""latin"":260,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]""],""ko"":[""[COMPANY_A]"",""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""118"":1,""177"":1,""2"":4,""207"":1,""27"":1,""29"":1,""3"":2,""30"":1,""38.3"":1,""4"":3,""5"":2,""7"":4,""8"":4,""89"":1},""target"":{""1"":1,""118"":1,""177"":1,""2"":1,""207"":1,""27"":1,""29"":1,""3"":1,""30"":1,""38.3"":1,""4"":3,""5"":2,""7"":3,""8"":4,""89"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
US_2dc42d5d55548348de,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":602,""reason"":null,""status"":""pass""},""ko"":{""hangul"":243,""latin"":66,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[PERSON_A]"",""[PERSON_B]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[PERSON_A]"",""[PERSON_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""2"":1},""target"":{""2"":1}}",[],[],True,pass,[],False,True,pass,deterministic
US_32ce5cc46af8c47b58,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1051,""reason"":null,""status"":""pass""},""ko"":{""hangul"":348,""latin"":224,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_E]"",""[PROPERTY_A]""],""ko"":[""[COMPANY_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_E]"",""[PROPERTY_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""10"":1,""11"":1,""13"":1,""1995"":3,""1996"":1,""1997"":2,""2"":1,""4"":2,""6"":2,""7"":1,""9"":4},""target"":{""10"":1,""11"":1,""13"":1,""1995"":3,""1996"":1,""1997"":2,""2"":1,""4"":2,""6"":2,""7"":1,""9"":4}}",[],[],True,pass,[],False,True,pass,deterministic
US_369a2f88efd4f55df4,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":687,""reason"":null,""status"":""pass""},""ko"":{""hangul"":238,""latin"":187,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_A]"",""[LOCATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[VEHICLE_A]"",""[VEHICLE_B]""],""ko"":[""[LOCATION_A]"",""[LOCATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[VEHICLE_A]"",""[VEHICLE_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""16"":1,""2014"":1,""6"":1},""target"":{""1"":1,""16"":1,""2014"":1,""6"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
