case_id,source_grounding_status,mandatory_factual_sufficiency_status,fact_unit_coverage_status,translation_equivalence_status,language_sanity_status,language_sanity_detail,placeholder_equivalence_status,placeholder_detail,duplicate_sentence_status,duplicate_sentence_detail,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,leakage_detail,numerical_unit_status,number_detail,deterministic_issues,deterministic_review_issues,deterministic_pass,semantic_qc_status,semantic_issues,manual_review_required,final_pass
US_193c9ad26072b674b4,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2445,""reason"":null,""status"":""pass""},""ko"":{""hangul"":902,""latin"":381,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PRODUCT_A]"",""[PRODUCT_B]"",""[PRODUCT_C]""],""ko"":[""[COMPANY_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PRODUCT_A]"",""[PRODUCT_B]"",""[PRODUCT_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":1,""1981"":2,""1991"":1,""1993"":1,""2"":1,""29"":1,""3"":1,""5"":2},""target"":{""1981"":2,""1991"":1,""1993"":1,""2"":1,""29"":1,""5"":2}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
US_193fdb5b19590cbcab,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2206,""reason"":null,""status"":""pass""},""ko"":{""hangul"":858,""latin"":348,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[LOCATION_JURISDICTION]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PERSON_I]"",""[PERSON_J]"",""[PERSON_K]""],""ko"":[""[COMPANY_A]"",""[LOCATION_JURISDICTION]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PERSON_I]"",""[PERSON_J]"",""[PERSON_K]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""12"":1,""1996"":6,""1997"":2,""21"":1,""26"":1,""29"":1,""3"":2,""4"":3,""7"":3,""8"":2,""9"":1},""target"":{""1"":1,""12"":1,""1996"":6,""1997"":2,""21"":1,""26"":1,""29"":1,""3"":2,""4"":3,""7"":3,""8"":2,""9"":1}}",[],[],True,pass,[],False,True
US_1aba36d98e0653f066,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1226,""reason"":null,""status"":""pass""},""ko"":{""hangul"":495,""latin"":192,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_B]""],""ko"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":3,""10"":1,""1995"":1,""1996"":1,""1997"":1,""1998"":2,""2"":1,""25"":1,""28"":1,""8"":2},""target"":{""10"":1,""1995"":1,""1996"":1,""1997"":1,""1998"":2,""2"":1,""25"":1,""28"":1,""8"":2}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
US_1cfe591dc59be857da,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":907,""reason"":null,""status"":""pass""},""ko"":{""hangul"":365,""latin"":184,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""ko"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""2014"":1,""3"":1},""target"":{""2014"":1,""3"":1}}",[],[],True,pass,[],False,True
US_231c5e7fb867d9b8c2,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2023,""reason"":null,""status"":""pass""},""ko"":{""hangul"":738,""latin"":183,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[PERSON_A]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":1,""10.16"":1,""93"":1},""target"":{""10.16"":1,""93"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
US_286292f7d56c91120b,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1389,""reason"":null,""status"":""pass""},""ko"":{""hangul"":527,""latin"":257,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_A]"",""[LOCATION_B]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""ko"":[""[LOCATION_A]"",""[LOCATION_B]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""119.09"":1,""2"":2,""3"":1,""72.42"":1,""93.34"":1},""target"":{""119.09"":1,""3"":1,""72.42"":1,""93.34"":1}}",[],"[""numerical_unit_status""]",True,review,"[""The substantive injury fact is duplicated in both language versions, creating redundant factual content. Other content is materially aligned with the supplied source, and allegation status is preserved.""]",False,False
US_2ce3ed6c0e8a324589,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2494,""reason"":null,""status"":""pass""},""ko"":{""hangul"":875,""latin"":352,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]""],""ko"":[""[COMPANY_A]"",""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":1,""118"":1,""15"":1,""177"":1,""2"":6,""20"":1,""207"":1,""27"":1,""29"":1,""3"":2,""30"":1,""38.3"":1,""4"":3,""5"":2,""7"":4,""8"":6,""89"":1},""target"":{""1"":1,""118"":1,""15"":1,""177"":1,""2"":3,""20"":1,""207"":1,""27"":1,""29"":1,""3"":1,""30"":1,""38.3"":1,""4"":3,""5"":2,""7"":3,""8"":6,""89"":1}}",[],"[""numerical_unit_status""]",True,review,"[""The final neutral-fact record retains litigation posture, counsel arguments, an objection to a proposed instruction, and legal/standard-of-care conclusions instead of limiting the record to neutral real-world facts.""]",False,False
US_2dc42d5d55548348de,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":775,""reason"":null,""status"":""pass""},""ko"":{""hangul"":312,""latin"":87,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[PERSON_A]"",""[PERSON_B]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[PERSON_A]"",""[PERSON_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""2"":1},""target"":{""2"":1}}",[],[],True,review,"[""Substantive factual content is redundantly duplicated in both language versions: [PERSON_A]'s slip-and-injury event is stated twice, and [PERSON_B]'s trip-and-injury event is stated three times.""]",False,False
US_32ce5cc46af8c47b58,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1347,""reason"":null,""status"":""pass""},""ko"":{""hangul"":443,""latin"":280,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_E]"",""[PROPERTY_A]""],""ko"":[""[COMPANY_A]"",""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_E]"",""[PROPERTY_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""10"":1,""11"":1,""13"":1,""1995"":3,""1996"":1,""1997"":2,""2"":2,""4"":2,""6"":2,""7"":1,""9"":4},""target"":{""10"":1,""11"":1,""13"":1,""1995"":3,""1996"":1,""1997"":2,""2"":2,""4"":2,""6"":2,""7"":1,""9"":4}}",[],[],True,review,"[""Factual content is duplicated regarding [PERSON_A]’s death."",""Litigation posture and plaintiff allegations are retained in the final neutral fact.""]",False,False
US_369a2f88efd4f55df4,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":872,""reason"":null,""status"":""pass""},""ko"":{""hangul"":306,""latin"":260,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_A]"",""[LOCATION_B]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[VEHICLE_A]"",""[VEHICLE_B]""],""ko"":[""[LOCATION_A]"",""[LOCATION_B]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[VEHICLE_A]"",""[VEHICLE_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""16"":1,""2014"":1,""6"":1},""target"":{""1"":1,""16"":1,""2014"":1,""6"":1}}",[],"[""numerical_unit_status""]",True,review,"[""The same accident-impact facts are stated twice in both language versions, creating substantive factual duplication rather than adding a distinct fact.""]",False,False
US_37fae4c5d51bff450a,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":983,""reason"":null,""status"":""pass""},""ko"":{""hangul"":340,""latin"":151,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[VEHICLE_A]""],""ko"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[VEHICLE_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""10"":2,""11"":1,""15"":1,""2003"":1,""2013"":2,""3"":1,""5"":1,""8"":1,""85,295"":1,""9"":1},""target"":{""10"":2,""11"":1,""15"":1,""2003"":1,""2013"":2,""3"":1,""5"":1,""8"":1,""85,295"":1,""9"":1}}",[],[],True,pass,[],False,True
US_38d924f1ad3609200a,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1539,""reason"":null,""status"":""pass""},""ko"":{""hangul"":516,""latin"":162,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[VEHICLE_A]""],""ko"":[""[LOCATION_A]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[VEHICLE_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":1,""1996"":1,""30"":1,""7"":2,""8"":1,""9"":1},""target"":{""1996"":1,""30"":1,""7"":2,""8"":1,""9"":1}}",[],"[""numerical_unit_status""]",True,review,"[""Substantive factual content is duplicated in both language versions: the airway obstruction, rapid deterioration, and inability to revive [PERSON_A] are stated twice.""]",False,False
US_3a3052ef67238d90fa,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":803,""reason"":null,""status"":""pass""},""ko"":{""hangul"":258,""latin"":192,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[CURRENCY_AMOUNT_A]"",""[LOCATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[VEHICLE_A]""],""ko"":[""[CURRENCY_AMOUNT_A]"",""[LOCATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[VEHICLE_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""4"":1},""target"":{""4"":1}}",[],[],True,review,"[""Litigation posture is retained in both final languages: filing the action and identifying the sole defendant remaining at trial and appeal."",""A pretrial stipulation and an admission concerning causation are retained, which is legal procedural content rather than a neutral real-world fact."",""The jury's damages assessment is retained as a legal or adjudicative conclusion."",""The same injury facts are duplicated in both languages, reducing factual concision.""]",False,False
