case_id,case_family_id,origin_country,origin_state,court_name,court_level,decision_date,case_number_or_citation,primary_domain,liability_theories,domain_review_status,domain_evidence,source_case_id,lower_court_supplemented,neutral_fact_source_language,neutral_fact_ko_chars,neutral_fact_en_chars,source_grounding_status,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,translation_equivalence_status,language_sanity_status,duplicate_sentence_status,text_review_provenance,replacement_status,replacement_reason,analysis_split,raw_text_sha256,neutral_fact_source_sha256,neutral_fact_ko_sha256,neutral_fact_en_sha256
KR_bb48d36e58640760a7,FAM_f3a22d91ff96676a,KR,,대법원,supreme,2006-03-10,2005다31361,product_liability,"[""product defect"", ""failure to warn"", ""product liability""]",independent_agreement,"[""제품이 정상적으로 사용되는 상태에서 사고가 발생한 경우 그 제품의 결함을 이유로 제조업자에게 손해배상책임을 지우기 위해서는"", ""이 사건 비료 자체의 결함에 기인한 것으로서"", ""그 용법에 관한 표시상의 결함이 존재한다고 봄이 상당하며""]",67899,False,ko,589,1132,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,7c0422498819894363a5de99df9ccf777f744a070f546b37a9d07238330aa733,0441067aab07eacd3af261a94b7eb65fba70d2acc6e4c5d9db4d97b398149533,0441067aab07eacd3af261a94b7eb65fba70d2acc6e4c5d9db4d97b398149533,f6414469d50a2e1cafb61b3f1191a06a6955c408344814f0c332eec7cf80b862
KR_bca778095d79c8e711,FAM_13993fa8e948508a,KR,,대법원,supreme,2016-09-28,2016다213237,other_civil_liability,"[""운송인의 하위계약자에 대한 화물 손해배상책임"", ""양륙작업 중 화물 파손에 따른 재산손해"", ""운송계약상 책임제한 항변""]",independent_agreement,"[""피고의 직원이 이 사건 화물의 양륙작업을 수행하는 과정에서 이 사건 화물이 추락·파손되는 사고가 발생하였고, 송하인 히타치가 수리비 등을 지출하는 손해를 입게 되었다."", ""피고는 이러한 이스턴 마린의 양륙작업을 대행한 자로서 이 사건 히말라야 약관에서 규정하는 운송인의 하위계약자의 지위에 있다고 봄이 타당하다.""]",187851,False,ko,998,1947,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,development,5a256ddeb9351405397810c7038c4f4be9cf654b47967b96d3ad780b131cfde9,302a8d45fc482f51db1828a1450f0ba4a86ecb7c0c225f9c4657fe1076bb2957,302a8d45fc482f51db1828a1450f0ba4a86ecb7c0c225f9c4657fe1076bb2957,3de6f819acbba4285d95febac7c5f2d2cd4fd15a038fff43807a408d3fc56594
KR_bcc14552a5ebdd0945,FAM_2c7fcb85abd0897e,KR,,대법원,supreme,2010-07-22,2007다70445,medical_professional_liability,"[""의료상 과실"", ""의료행위 후 지도·설명의무 위반"", ""사망에 대한 인과관계 및 손해배상책임""]",independent_agreement,"[""인간의 생명과 건강을 담당하는 의사에게는 그 업무의 성질에 비추어 보아 위험방지를 위하여 필요한 최선의 주의의무가 요구되고"", ""의사는 진료를 행함에 있어 환자의 상황과 위와 같은 의료수준 그리고 자기의 지식경험에 따라 적절하다고 판단되는 진료방법을 선택할 상당한 범위의 재량을 가진다고 할 것이고"", ""피고들은 망인에게 항응고제의 효과, INR 수치를 일정하게 유지해야 하는 이유, 항응고제 부작용 및 그 위험성 등을 명확하게 설명해 줌으로써""]",146672,False,ko,583,1151,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,소송의 판단 대상이 불법행위 손해배상책임의 성립이나 손해액 등 실체적 책임 merits가 아니라 소멸시효의 기산점 및 채무 승인에 따른 소멸시효 중단의 효력에 한정되어 있다.,confirmatory,14bd3a6cf1f7f41f46825a4fc2f017adc61c2f12762c87a8a4d0a414da449c0f,265b3eed474992b4a7604d0bf63c29654fd332f32ceffe7c2c1ed8f83eeddfbc,265b3eed474992b4a7604d0bf63c29654fd332f32ceffe7c2c1ed8f83eeddfbc,18772ef131b1653fd3a1ca4754849a7f2ccc1dfc332c872924e7bd50084d4493
KR_bd5712bcc29293f8e7,FAM_0920c99356ecabe3,KR,,대법원,supreme,2023-03-30,2019다280481,other_civil_liability,"[""이사의 선관주의의무 위반"", ""이사의 감시·감독의무 위반"", ""회사에 대한 손해배상책임""]",independent_agreement,"[""이사가 위와 같은 임무를 게을리한 경우에는 회사에 대하여 손해를 배상할 책임이 있다(상법 제399조 제1항)."", ""이 사건 책임인정 계약에 관한 선관주의의무 내지 감시의무 위반 여부"", ""피고들의 손해배상책임을 인정하고""]",234447,False,ko,1692,3904,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,5fe5106f9ca233fac6cb43c7659c8ea126e8b487b5f56caecd89941cda98c220,8e11a0d8bdfe013942dd97b3149590c26cfedee7a8187ad74986008f3d7ef12d,8e11a0d8bdfe013942dd97b3149590c26cfedee7a8187ad74986008f3d7ef12d,adb4c470ba76cbd5cad92d05693f8f4b03e5ad5a2b0b5f96f9c11dd34118c5e2
KR_bd9cba7b4f62c65d0a,FAM_e0e202744cc89374,KR,,대법원,supreme,2000-07-28,98다35525,product_liability,"[""제조물책임"", ""제조상의 과실"", ""하자담보책임""]",independent_agreement,"[""이 사건 화재가 이 사건 차량의 제조상 결함으로 인하여 발생하였고, 따라서 그 제조자인 피고는 제조물책임으로서 위 차량이 전소됨으로 인한 손해를 배상할 의무가 있다고 인정한 원심의 판단"", ""제조물책임이란 제조물에 통상적으로 기대되는 안전성을 결여한 결함으로 인하여 생명·신체나 제조물 그 자체 외의 다른 재산에 손해가 발생한 경우에 제조업자 등에게 지우는 손해배상책임""]",229151,False,ko,732,1452,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,3c5b4cb8ff00652077745e8c9e4a4e125320aff89f67cf5b7d275216efd95389,f0926dfef2be2cd24b0e94b808a40e67aba5c786a8783e62af3b195ab4ccfdec,f0926dfef2be2cd24b0e94b808a40e67aba5c786a8783e62af3b195ab4ccfdec,e218a456c4dc4b46e0ca75f9df172ce4e90e3a52fbde20e843d5c03dd499a4b5
KR_c2567a4fb9e71fc1f7,FAM_fec4bddd314f6456,KR,,대법원,supreme,2000-02-25,99다40548,general_negligence_personal_injury,"[""자동차 운전자의 운전부주의에 따른 과실책임"", ""버스 운전자의 사고 회피 관련 과실 유무"", ""자동차종합보험 약관상 기명피보험자의 묵시적 승인""]",independent_agreement,"[""소외 2가 이 사건 자동차를 운전하고 편도 2차로의 국도인 이 사건 사고지점을 2차로를 따라 시속 약 113km의 속도로 진행하다가 운전부주의로 우측 바퀴가 노견턱으로 떨어지자"", ""이 사건 자동차가 좌측으로 밀리면서 중앙선을 넘어 반대방향 2차로상으로 진입하여 2차로상을 시속 약 70km로 진행하여 오던 경기 73아1050호 버스의 좌측 뒷바퀴 옆부분을 이 사건 자동차의 좌측 옆면으로 충돌하고"", ""피고 전국버스운송사업조합연합회에 대한 상고이유에 관한 판단""]",229917,False,ko,1203,2263,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,실질적으로 대리사무계약상 자금집행순서와 계약금·선급금 지급에 관한 계약상 지급 분쟁이므로 contract-only payment 사건에 해당한다.,development,a146f2f2f9277d18bc3f6b5c7518e4331583c5ab87d83c29608240b848e8d479,76963fc4f50ebd3a43060ebed53c39e0deefa1ca60d0198e3989da4d8198181b,76963fc4f50ebd3a43060ebed53c39e0deefa1ca60d0198e3989da4d8198181b,bc525ee16c5959c989ede0a69bf4ba556c90b1758aca843980649c24226db9b8
KR_c6a564478fdecad238,FAM_046244c5a510db51,KR,,대법원,supreme,2024-09-12,2024다239364,other_civil_liability,"[""공인중개사법상 주의의무 위반에 따른 손해배상책임"", ""민법 제750조 불법행위에 의한 손해배상책임"", ""민법 제760조 제3항 공동불법행위에 의한 손해배상책임"", ""채무불이행에 의한 손해배상책임""]",independent_agreement,"[""피고 1의 공인중개사로서의 주의의무 위반에 관하여"", ""피고 1은 공인중개사법 제30조 제1항에 따라, 피고 2 협회는 이 사건 공제계약에 따라 공동하여 원고가 입은 손해를 배상할 책임이 있다고 판단하였다."", ""공인중개사가 부동산을 중개하는 과정에서 채무인수의 법적 성격까지 조사·확인하여 설명할 의무가 있다고 보기 어려우므로""]",241585,False,ko,786,1480,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,22bf9fe6f4910a69e11a49a8c982b00c7037f2ebeeca2a54b36395bd39e0f02a,f439f46816a32345840c9ef8e0ca63e4596bb04ae821c4c45bba98583fac42f2,f439f46816a32345840c9ef8e0ca63e4596bb04ae821c4c45bba98583fac42f2,b873c8907b6873356bf0f46b8a9d719399b9a4e3ff19513f5264974ae5ff4e69
KR_c6d493a48f0b6b6912,FAM_f45dc37277812f49,KR,,대법원,supreme,2002-05-28,2002다5019,general_negligence_personal_injury,"[""교통사고에 대한 불법행위 손해배상"", ""피해자의 과실상계"", ""사망으로 인한 일실수입 및 재산상 손해""]",accepted_primary,"[""이 사건 사고를 일으킨 버스 운전사"", ""이 사건 사고의 발생에 있어 원고들의 피상속인인 소외인에게도 신호등 없는 횡단보도를 건너면서 제대로 살피지 아니한 잘못이 있으므로""]",81570,False,ko,465,1028,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,0572ae441f5ddfe90d93db7e280c26c80e522a8d50f5bc9f05f2f9b7a2098ab6,93a0ea5e8a08ef9184248997959cf056ac33ec57c60e7c4f8aaa01133e0bc78e,93a0ea5e8a08ef9184248997959cf056ac33ec57c60e7c4f8aaa01133e0bc78e,8df4d48460596b9bec7ca1c5cc7eb87f088a307c68209cb09aab4e98b2e26902
KR_c7ec53e12d00dabce6,FAM_988fe08c072fd095,KR,,대법원,supreme,2008-04-17,2006다35865,other_civil_liability,"[""일조방해에 따른 불법행위"", ""재산상 손해배상"", ""정신적 손해에 대한 손해배상""]",independent_agreement,"[""토지의 소유자 등이 종전부터 향유하던 일조이익(日照利益)이 객관적인 생활이익으로서 가치가 있다고 인정되면 법적인 보호의 대상이 될 수 있는데"", ""그 인근에서 건물이나 구조물 등이 신축됨으로 인하여 햇빛이 차단되어 생기는 그늘, 즉 일영(日影)이 증가함으로써 해당 토지에서 종래 향유하던 일조량이 감소하는 일조방해가 발생한 경우"", ""그 건축행위는 정당한 권리행사의 범위를 벗어나 사법상(私法上) 위법한 가해행위로 평가된다""]",126092,False,ko,190,328,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,development,84d01d1b13df282ec743f431e081e6c3f50567b32710c91d22df43c700badd1a,11a6033851b28a34de024394830a42dbaa3336b00a3191dcfdd075f2adbd3029,11a6033851b28a34de024394830a42dbaa3336b00a3191dcfdd075f2adbd3029,4601b34864db2f98b46c50622b61307df8548d7b4db18a95f9cc6e521f2150f3
KR_c93d64dedb05abdc5b,FAM_68870469779f8ee6,KR,,대법원,supreme,2008-03-27,2007다16519,medical_professional_liability,"[""medical negligence"", ""medical malpractice"", ""wrongful death""]",independent_agreement,"[""의사는 진료를 행함에 있어 환자의 상황과 당시의 의료수준 그리고 자기의 지식경험에 따라 적절하다고 판단되는 진료방법을 선택할 상당한 범위의 재량을 가진다고 할 것이고"", ""피고 병원 의료진의 불법행위책임을 인정한 원심판결에는 의사의 진료 방법 선택의 재량에 관한 법리에 위배하여 판결에 영향을 미친 위법이 있다.""]",69331,False,ko,743,1600,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,"보험자의 책임보험금 지급한도와 대위·변제액 공제만을 다룬 보험·구상금 쟁송으로, underlying civil-liability merits를 판단하지 않는다.",confirmatory,977753fa2c4bcfaf815588d83352bf03c43fd9c5ec33f4a1b3bc2a7fa1711c0f,d46bc20d996d2ed16f780409b61a97df69d021f853496e7be9e1353a0abbc867,d46bc20d996d2ed16f780409b61a97df69d021f853496e7be9e1353a0abbc867,6c254a2064324ec5a7e788451d9f8dcbe555c3b079e9399021e68287e947a712
KR_c9a36c832dbc482f8f,FAM_2a2fc11b652355ec,KR,,대법원,supreme,2008-09-11,2006다50338,general_negligence_personal_injury,"[""건설공사 중 지반침하를 초래한 과실에 따른 불법행위 손해배상"", ""환경오염으로 인한 사업자의 무과실 손해배상책임"", ""하수급인의 조잡한 시공에 대한 수급인의 연대책임"", ""과실상계""]",accepted_primary,"[""지하 터파기 및 흙막이 공사의 영향으로 인근 토지에 지반침하 현상이 발생하였고 이로 인하여 원고들 소유의 건물에는 대지 지반의 부동침하, 건물 변위(기울어짐), 균열 등의 피해가 발생한 사실"", ""하수급인이 고의 또는 과실로 그 공사의 시공을 조잡하게 하여 타인에게 손해를 가한 때에는 그 하수급인은 물론 거기에 귀책사유가 없는 수급인도 연대하여 그 손해를 배상할 책임이 있다고 보아야 할 것""]",64591,False,ko,1228,2500,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,development,20bcd1bf350f3f604ce93339536d410ee04365bf7dabe2997682b3df5daa81a9,501160447a748555743f7deb8380255886962ba4c97b63ed2adad4bce0c500c6,501160447a748555743f7deb8380255886962ba4c97b63ed2adad4bce0c500c6,d948b54bb8fab2e26cb5519ae704e6f618165ff462fc1e290bffa7481477b4e0
KR_c9b0b61cc030200a6a,FAM_291d40d6419fc9c5,KR,,대법원,supreme,2008-05-15,2006다46094,other_civil_liability,"[""협동조합 임원의 선량한 관리자의 주의의무 위반"", ""채권회수조치 미흡으로 인한 협동조합 손해배상책임""]",independent_agreement,"[""이러한 주의의무를 게을리한 채 조합원에게 원자재를 구매ㆍ공급해 주어 그로 말미암아 협동조합이 손해를 입게 된 경우에는 협동조합에게 그 손해를 배상할 책임이 있다."", ""적절한 채권회수조치를 취하지 아니한 채 통상의 업무처리절차와는 달리 조달청으로부터 납품통보를 받지 아니한 상태에서 소외 회사에게 장기간 원자재를 대량 선공급해 줌으로써 원고 조합에게 원자재 대금 475,132,237원 상당을 회수하지 못하는 손해를 입게 한 것은 도저히 합리적이라고 할 수 없고, 결국 협동조합의 임원에게 요구되는 선량한 관리자의 주의의무를 위반한 것으로 보아야 한다.""]",69443,False,ko,1384,2604,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,b60428544a9ad2e973df7d7cf03859b9318c5c1f8ad3665001b511bb1a01dd86,6883169914282869aa6d6123f05dfbfebb2f5e3fa24ab95f7326857d32c98ff3,6883169914282869aa6d6123f05dfbfebb2f5e3fa24ab95f7326857d32c98ff3,9f9e8d4f7400e6f1d2b51d82d651bea460b136521d6ac986f1f1570fa58d2a43
KR_cc8813e6652ff8b3e4,FAM_9705e5dcd13c43f6,KR,,대법원,supreme,2011-10-27,2010다72045,product_liability,"[""제조물책임"", ""하자담보책임""]",independent_agreement,"[""원고가 피고로부터 구매한 이 사건 자동차의 전자제어장치(Electronic Control Unit)와 브레이크 시스템 등에 주장하는 바와 같은 하자가 있었다"", ""제조물책임에서 증명책임을 완화하는 것은"", ""민법 제580조 제1항의 하자담보책임""]",163697,False,ko,242,402,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,58b79ca0e68c3577e560c427ceb368d0b27f12424eca93ba5e63e5546e724684,571981c1c77b1452bfa24b2a081243e5ea26ef109b3910d5f2f3d5991624fbd4,571981c1c77b1452bfa24b2a081243e5ea26ef109b3910d5f2f3d5991624fbd4,d27df46cd730724687e6c23b4b59011e37afdb500506e903566bca67d99a7a84
KR_cd0b887a7a431369b9,FAM_3ad20c5f988b1573,KR,,대법원,supreme,2006-09-28,2004다48768,general_negligence_personal_injury,"[""ordinary negligence"", ""contributory negligence"", ""lost-income damages"", ""statutory subrogation""]",accepted_primary,"[""피해자 소외 2가 재해를 입은 이 사건"", ""과실상계에 관한 법리를 오해한 위법이 있다고 할 수 없다"", ""불법행위로 인한 손해배상사건에서 피해자의 일실수입은 사고 당시 피해자의 실제소득을 기준으로 하여 산정할 수도 있고""]",215949,False,ko,844,1508,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,14ff87fb5f4cf319515233325eec2d65949de681c3906e4a0f2c27c450db36e0,87afe792573e24f41f42f8f9ec1f18796bb2bf518ae0f9588ea9c0c132826d6e,87afe792573e24f41f42f8f9ec1f18796bb2bf518ae0f9588ea9c0c132826d6e,e2764343973bc0910a2ad58cb9cde98ea2aa4edc5079f9f3135c61efe737fe70
